Unnamed: 0,text,category,topic_food,score_food,topic_place,score_place,topic_price,score_price,topic_service,score_service,topic_count,main_topics,primary_topic,primary_score,sentiment_food,sentiment_place,sentiment_price,sentiment_service
1324,Bartender was unable to tear himself away from friends at bar.,service,0,0.0,0,0.0,0,0.0,1,0.0716566145420074,1,service,service,0.0716566145420074,Not Found,Not Found,Not Found,Negative
1325,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,service,1,0.3602067232131958,1,0.3678300976753235,0,0.0,1,0.383730798959732,3,"food, place, service",service,0.383730798959732,Positive,Neutral,Not Found,Positive
1326,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",service,0,0.0,0,0.0,0,0.0,1,0.3900992274284363,1,service,service,0.3900992274284363,Not Found,Not Found,Not Found,Negative
1327,"They brought glasses and the bottle, and just left the bottle at our table.",service,0,0.0,1,0.1542808264493942,0,0.0,0,0.0,1,place,place,0.1542808264493942,Not Found,Neutral,Not Found,Not Found
1328,"We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.",service,0,0.0,0,0.0,0,0.0,1,0.2597495317459106,1,service,service,0.2597495317459106,Not Found,Not Found,Not Found,Negative
1329,"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.",service,1,0.3417738676071167,1,0.3404389321804046,0,0.0,1,0.4867566227912903,3,"food, place, service",service,0.4867566227912903,Positive,Negative,Not Found,Negative
1330,"The service, however, was a bright flower in a garden.",service,0,0.0,0,0.0,0,0.0,1,0.2372656017541885,1,service,service,0.2372656017541885,Not Found,Not Found,Not Found,Positive
1331,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",service,1,0.3892545104026794,0,0.0,0,0.0,0,0.0,1,food,food,0.3892545104026794,Neutral,Not Found,Not Found,Not Found
1332,There are a few Italian employees who may not speak the best English but for me that adds to the experience.,service,0,0.0,0,0.0,0,0.0,1,0.3347837924957275,1,service,service,0.3347837924957275,Not Found,Not Found,Not Found,Neutral
1333,From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,service,0,0.0,0,0.0,0,0.0,1,0.393655776977539,1,service,service,0.393655776977539,Not Found,Not Found,Not Found,Positive
1334,Service was good and food is wonderful.,service,1,0.360920786857605,1,0.3719529509544372,0,0.0,1,0.3922744989395141,3,"food, place, service",service,0.3922744989395141,Positive,Neutral,Not Found,Positive
1335,She gets 10 for her excellent service and advice.,service,0,0.0,0,0.0,0,0.0,1,0.2391497045755386,1,service,service,0.2391497045755386,Not Found,Not Found,Not Found,Positive
1336,Service and food is what any one would expect when spending that type of money.,service,0,0.0,0,0.0,1,0.3557987809181213,1,0.3427410721778869,2,"price, service",price,0.3557987809181213,Not Found,Not Found,Neutral,Neutral
1337,The staff is incredibly helpful and attentive.,service,0,0.0,0,0.0,0,0.0,1,0.4622847735881805,1,service,service,0.4622847735881805,Not Found,Not Found,Not Found,Positive
1338,"If presentation and service is your thing, then this magic show works.",service,0,0.0,0,0.0,0,0.0,1,0.2509880065917969,1,service,service,0.2509880065917969,Not Found,Not Found,Not Found,Positive
1339,Everyone is welcomed in as family.,service,0,0.0,1,0.2472000122070312,0,0.0,0,0.0,1,place,place,0.2472000122070312,Not Found,Positive,Not Found,Not Found
1340,Patroon features a nice cigar bar and has great staff.,service,0,0.0,1,0.3566822707653045,0,0.0,0,0.0,1,place,place,0.3566822707653045,Not Found,Neutral,Not Found,Not Found
1341,"My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.",service,0,0.0,0,0.0,0,0.0,1,0.2592847943305969,1,service,service,0.2592847943305969,Not Found,Not Found,Not Found,Negative
1342,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",service,1,0.3959220945835113,1,0.4602539539337158,0,0.0,1,0.4268555641174316,3,"food, place, service",place,0.4602539539337158,Positive,Negative,Not Found,Positive
1343,The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,service,1,0.3789345026016235,1,0.4190938770771026,0,0.0,1,0.46678626537323,3,"food, place, service",service,0.46678626537323,Positive,Neutral,Not Found,Positive
1344,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",service,0,0.0,0,0.0,0,0.0,1,0.2285316884517669,1,service,service,0.2285316884517669,Not Found,Not Found,Not Found,Neutral
1345,"Ambience is delightful, service impeccable.",service,0,0.0,1,0.4151451587677002,0,0.0,1,0.3609021604061126,2,"place, service",place,0.4151451587677002,Not Found,Positive,Not Found,Positive
1346,"Service was excellent, and the AC worked very well too (thank God, it was hot!).",service,0,0.0,0,0.0,0,0.0,1,0.2861913740634918,1,service,service,0.2861913740634918,Not Found,Not Found,Not Found,Positive
1347,You get the sense that the people there care about their restaurant and about your experience and that is very nice.,service,1,0.4168350398540497,1,0.6189219355583191,0,0.0,1,0.4616842567920685,3,"food, place, service",place,0.6189219355583191,Neutral,Neutral,Not Found,Positive
1348,"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.",service,1,0.4570530652999878,1,0.3411636352539062,0,0.0,1,0.3084289729595184,3,"food, place, service",food,0.4570530652999878,Positive,Neutral,Not Found,Positive
1349,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",service,1,0.3984556794166565,1,0.4812116622924804,0,0.0,1,0.4448913037776947,3,"food, place, service",place,0.4812116622924804,Positive,Positive,Not Found,Positive
1350,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,service,1,0.2924107015132904,0,0.0,0,0.0,0,0.0,1,food,food,0.2924107015132904,Negative,Not Found,Not Found,Not Found
1351,The staff was knowledgeable and full of personality.,service,0,0.0,0,0.0,0,0.0,1,0.4457007050514221,1,service,service,0.4457007050514221,Not Found,Not Found,Not Found,Positive
1352,Great staff.,service,0,0.0,0,0.0,0,0.0,1,0.3547753691673279,1,service,service,0.3547753691673279,Not Found,Not Found,Not Found,Positive
1353,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",service,1,0.3326771259307861,1,0.4056261777877807,0,0.0,0,0.0,2,"food, place",place,0.4056261777877807,Neutral,Negative,Not Found,Not Found
1354,"Excellent atmosphere, delicious dishes good and friendly service.",service,1,0.4585101008415222,1,0.5477929711341858,0,0.0,1,0.3435714542865753,3,"food, place, service",place,0.5477929711341858,Positive,Positive,Not Found,Positive
1355,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",service,0,0.0,1,0.4052157402038574,0,0.0,1,0.5273759365081787,2,"place, service",service,0.5273759365081787,Not Found,Positive,Not Found,Negative
1356,The ambience is authentic and relaxing and we have always received attentive and prompt service.,service,0,0.0,1,0.3888989388942718,0,0.0,1,0.3211945593357086,2,"place, service",place,0.3888989388942718,Not Found,Neutral,Not Found,Positive
1357,"Drinks got screwed up, she acted put upon.",service,0,0.0,0,0.0,0,0.0,1,0.139894038438797,1,service,service,0.139894038438797,Not Found,Not Found,Not Found,Negative
1358,"And the staff is also young, energeic and hot!!!!",service,0,0.0,0,0.0,0,0.0,1,0.3614296913146972,1,service,service,0.3614296913146972,Not Found,Not Found,Not Found,Positive
1359,"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.",service,0,0.0,0,0.0,0,0.0,1,0.3251822292804718,1,service,service,0.3251822292804718,Not Found,Not Found,Not Found,Positive
1360,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",service,1,0.4813383221626282,1,0.3928124904632568,0,0.0,0,0.0,2,"food, place",food,0.4813383221626282,Positive,Positive,Not Found,Not Found
1361,"we did notice however, that some tables had what looked like pita instead of naan.",service,0,0.0,1,0.1013150811195373,0,0.0,0,0.0,1,place,place,0.1013150811195373,Not Found,Neutral,Not Found,Not Found
1362,We were pleasantly greeted.,service,0,0.0,1,0.2076800912618637,0,0.0,0,0.0,1,place,place,0.2076800912618637,Not Found,Positive,Not Found,Not Found
1363,"Great service, great food.",service,1,0.3335238695144653,0,0.0,0,0.0,1,0.30611053109169,2,"food, service",food,0.3335238695144653,Positive,Not Found,Not Found,Positive
1364,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",service,0,0.0,0,0.0,0,0.0,1,0.3697307109832763,1,service,service,0.3697307109832763,Not Found,Not Found,Not Found,Negative
1365,When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,service,0,0.0,0,0.0,0,0.0,1,0.3110308647155761,1,service,service,0.3110308647155761,Not Found,Not Found,Not Found,Negative
1366,We did have to wait at the bar for approx.,service,0,0.0,1,0.2135612368583679,0,0.0,0,0.0,1,place,place,0.2135612368583679,Not Found,Neutral,Not Found,Not Found
1367,"Good, fast service.",service,0,0.0,0,0.0,0,0.0,1,0.2813646197319031,1,service,service,0.2813646197319031,Not Found,Not Found,Not Found,Positive
1368,"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.",service,0,0.0,0,0.0,0,0.0,1,0.1552262753248214,1,service,service,0.1552262753248214,Not Found,Not Found,Not Found,Negative
1369,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",service,0,0.0,0,0.0,0,0.0,1,0.4258340001106262,1,service,service,0.4258340001106262,Not Found,Not Found,Not Found,Neutral
1370,The servers give you some sample slices of your order while you wait (shortly I might add).,service,0,0.0,0,0.0,0,0.0,1,0.2903285622596741,1,service,service,0.2903285622596741,Not Found,Not Found,Not Found,Positive
1371,The service was ok.,service,0,0.0,0,0.0,0,0.0,1,0.2835087776184082,1,service,service,0.2835087776184082,Not Found,Not Found,Not Found,Neutral
1372,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",service,1,0.3467162251472473,1,0.361974686384201,0,0.0,1,0.3906651735305786,3,"food, place, service",service,0.3906651735305786,Neutral,Neutral,Not Found,Positive
1373,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",service,0,0.0,1,0.4685580730438232,0,0.0,1,0.5422872304916382,2,"place, service",service,0.5422872304916382,Not Found,Positive,Not Found,Positive
1374,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",service,1,0.4152273833751678,1,0.3829289376735687,0,0.0,1,0.3118854165077209,3,"food, place, service",food,0.4152273833751678,Positive,Positive,Not Found,Positive
1375,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,service,0,0.0,0,0.0,0,0.0,1,0.2317744195461273,1,service,service,0.2317744195461273,Not Found,Not Found,Not Found,Negative
1376,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,service,0,0.0,1,0.3085638880729675,0,0.0,1,0.3514629006385803,2,"place, service",service,0.3514629006385803,Not Found,Positive,Not Found,Positive
1377,"The staff are attentive, and have smiles on their faces.",service,0,0.0,0,0.0,0,0.0,1,0.4502817988395691,1,service,service,0.4502817988395691,Not Found,Not Found,Not Found,Positive
1378,"Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.",service,1,0.2254298329353332,0,0.0,0,0.0,0,0.0,1,food,food,0.2254298329353332,Negative,Not Found,Not Found,Not Found
1379,After my 3rd time the manager remembered me and treated me like an usual customer.,service,0,0.0,0,0.0,0,0.0,1,0.343355268239975,1,service,service,0.343355268239975,Not Found,Not Found,Not Found,Neutral
1380,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",service,0,0.0,0,0.0,0,0.0,1,0.1978898048400879,1,service,service,0.1978898048400879,Not Found,Not Found,Not Found,Neutral
1381,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,service,0,0.0,0,0.0,0,0.0,1,0.4561453461647033,1,service,service,0.4561453461647033,Not Found,Not Found,Not Found,Negative
1382,The prices were CHEAP compared to the quality of service and food.,service,1,0.4101430177688598,1,0.3278359472751617,1,0.4122190475463867,1,0.3193181455135345,4,"food, place, price, service",price,0.4122190475463867,Positive,Neutral,Positive,Positive
1383,less wait time for me!,service,0,0.0,0,0.0,0,0.0,1,0.1923302710056305,1,service,service,0.1923302710056305,Not Found,Not Found,Not Found,Positive
1384,"We had reservations at 9pm, but was not seated until 10:15pm.",service,0,0.0,0,0.0,0,0.0,1,0.2713136970996856,1,service,service,0.2713136970996856,Not Found,Not Found,Not Found,Negative
1385,There is no excuse for such lousy service!,service,0,0.0,0,0.0,0,0.0,1,0.341622531414032,1,service,service,0.341622531414032,Not Found,Not Found,Not Found,Negative
1386,"We were worried we would have trouble getting in, but somehow managed to have a short wait.",service,0,0.0,0,0.0,0,0.0,1,0.2225684225559234,1,service,service,0.2225684225559234,Not Found,Not Found,Not Found,Positive
1387,The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.,service,0,0.0,0,0.0,0,0.0,1,0.4460744261741638,1,service,service,0.4460744261741638,Not Found,Not Found,Not Found,Negative
1388,Both times we waited well over a half hour for a table (even though we had reservations).,service,0,0.0,0,0.0,0,0.0,1,0.3221581578254699,1,service,service,0.3221581578254699,Not Found,Not Found,Not Found,Negative
1389,"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.",service,0,0.0,1,0.3805882632732391,0,0.0,1,0.4099628925323486,2,"place, service",service,0.4099628925323486,Not Found,Neutral,Not Found,Positive
1390,We were also seated promptly at the time of our reservation and the service was very quick and professional.,service,0,0.0,1,0.3291794061660766,0,0.0,1,0.4567540287971496,2,"place, service",service,0.4567540287971496,Not Found,Positive,Not Found,Positive
1391,"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.",service,1,0.3041283786296844,1,0.3494269251823425,0,0.0,0,0.0,2,"food, place",place,0.3494269251823425,Neutral,Neutral,Not Found,Not Found
1392,"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).",service,0,0.0,1,0.3153602480888366,0,0.0,0,0.0,1,place,place,0.3153602480888366,Not Found,Negative,Not Found,Not Found
1393,"When we sat, we got great and fast service.",service,0,0.0,1,0.310598611831665,0,0.0,1,0.3992549180984497,2,"place, service",service,0.3992549180984497,Not Found,Neutral,Not Found,Positive
1394,"Most of the servers are very attentive, friendly and quite attractive.",service,0,0.0,1,0.3347288072109222,0,0.0,1,0.4195411205291748,2,"place, service",service,0.4195411205291748,Not Found,Positive,Not Found,Neutral
1395,Service is average.,service,0,0.0,0,0.0,0,0.0,1,0.3800537884235382,1,service,service,0.3800537884235382,Not Found,Not Found,Not Found,Neutral
1396,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",service,1,0.2623014748096466,0,0.0,0,0.0,0,0.0,1,food,food,0.2623014748096466,Neutral,Not Found,Not Found,Not Found
1397,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",service,1,0.3034774661064148,1,0.3721721768379211,0,0.0,1,0.4403496384620666,3,"food, place, service",service,0.4403496384620666,Neutral,Negative,Not Found,Negative
1398,They all know you.,service,0,0.0,0,0.0,0,0.0,1,0.081164576113224,1,service,service,0.081164576113224,Not Found,Not Found,Not Found,Positive
1399,Waitstaff are very friendly.,service,0,0.0,0,0.0,0,0.0,1,0.5249934196472168,1,service,service,0.5249934196472168,Not Found,Not Found,Not Found,Positive
1400,Service was slow had to wait to order and get food although not crowded.,service,0,0.0,1,0.3025437593460083,0,0.0,1,0.4593592286109924,2,"place, service",service,0.4593592286109924,Not Found,Negative,Not Found,Negative
1401,"The food was below average, the service was pathetic, there was no ambience at all.",service,0,0.0,1,0.3393870592117309,0,0.0,1,0.3414302468299866,2,"place, service",service,0.3414302468299866,Not Found,Negative,Not Found,Negative
1402,service was efficient courteous.,service,0,0.0,0,0.0,0,0.0,1,0.4277934432029724,1,service,service,0.4277934432029724,Not Found,Not Found,Not Found,Positive
1403,We had the most wonderful waitress.,service,0,0.0,0,0.0,0,0.0,1,0.3678659796714782,1,service,service,0.3678659796714782,Not Found,Not Found,Not Found,Neutral
1404,"While the staff at this little bistro is very friendly, I have never experienced more incompetency.",service,0,0.0,0,0.0,0,0.0,1,0.3441701531410217,1,service,service,0.3441701531410217,Not Found,Not Found,Not Found,Negative
1405,The staff is courteous and friendly.,service,0,0.0,0,0.0,0,0.0,1,0.5634932518005371,1,service,service,0.5634932518005371,Not Found,Not Found,Not Found,Positive
1406,Decor is nice though service can be spotty.,service,0,0.0,1,0.396763265132904,0,0.0,1,0.3527463674545288,2,"place, service",place,0.396763265132904,Not Found,Positive,Not Found,Negative
1407,"Aside from the rushed service, we were very impressed with the food and the drinks.",service,1,0.3756337165832519,1,0.3936178982257843,0,0.0,1,0.3909343779087066,3,"food, place, service",place,0.3936178982257843,Positive,Neutral,Not Found,Negative
1408,"Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.",service,0,0.0,0,0.0,0,0.0,1,0.3712794780731201,1,service,service,0.3712794780731201,Not Found,Not Found,Not Found,Negative
1409,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",service,0,0.0,1,0.4126143157482147,0,0.0,0,0.0,1,place,place,0.4126143157482147,Not Found,Neutral,Not Found,Not Found
1410,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",service,1,0.1775457561016082,0,0.0,0,0.0,0,0.0,1,food,food,0.1775457561016082,Neutral,Not Found,Not Found,Not Found
1411,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",service,0,0.0,0,0.0,0,0.0,1,0.4364760518074035,1,service,service,0.4364760518074035,Not Found,Not Found,Not Found,Neutral
1412,Service was very good and warm.,service,0,0.0,0,0.0,0,0.0,1,0.3459567725658417,1,service,service,0.3459567725658417,Not Found,Not Found,Not Found,Positive
1413,"Like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.",service,0,0.0,1,0.4160858690738678,0,0.0,1,0.3508635759353637,2,"place, service",place,0.4160858690738678,Not Found,Negative,Not Found,Negative
1414,"The service was a bit slow, but they were very friendly.",service,0,0.0,0,0.0,0,0.0,1,0.3552746176719665,1,service,service,0.3552746176719665,Not Found,Not Found,Not Found,Negative
1415,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",service,0,0.0,0,0.0,0,0.0,1,0.2756640613079071,1,service,service,0.2756640613079071,Not Found,Not Found,Not Found,Negative
1416,We've never had any problems with the staff but maybe we've been lucky?,service,0,0.0,0,0.0,0,0.0,1,0.4232802093029022,1,service,service,0.4232802093029022,Not Found,Not Found,Not Found,Positive
1417,The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.,service,0,0.0,1,0.2701213359832763,0,0.0,0,0.0,1,place,place,0.2701213359832763,Not Found,Neutral,Not Found,Not Found
1418,"The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.",service,0,0.0,0,0.0,0,0.0,1,0.2673489153385162,1,service,service,0.2673489153385162,Not Found,Not Found,Not Found,Neutral
1419,"However, service was as plain as sesame crusted Salmon I had.",service,1,0.341179609298706,0,0.0,0,0.0,0,0.0,1,food,food,0.341179609298706,Neutral,Not Found,Not Found,Not Found
1420,The food was mediocre at best but it was the horrible service that made me vow never to go back.,service,1,0.34537073969841,0,0.0,0,0.0,0,0.0,1,food,food,0.34537073969841,Neutral,Not Found,Not Found,Not Found
1421,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,0,0.0,0,0.0,0,0.0,1,0.3989014625549316,1,service,service,0.3989014625549316,Not Found,Not Found,Not Found,Negative
1422,"We only ordered desserts and drinks, but no refills were offered.",service,1,0.1543010771274566,0,0.0,0,0.0,0,0.0,1,food,food,0.1543010771274566,Negative,Not Found,Not Found,Not Found
1423,Waiters are slow but sweet.,service,0,0.0,1,0.3237396776676178,0,0.0,1,0.5078773498535156,2,"place, service",service,0.5078773498535156,Not Found,Neutral,Not Found,Positive
1424,Rao's has the best service and atmosphere in NYC.,service,0,0.0,1,0.3711979985237121,0,0.0,0,0.0,1,place,place,0.3711979985237121,Not Found,Positive,Not Found,Not Found
1425,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",service,1,0.2274751961231231,0,0.0,0,0.0,0,0.0,1,food,food,0.2274751961231231,Negative,Not Found,Not Found,Not Found
1426,"The kitchen however, is almost always slow.",service,0,0.0,0,0.0,0,0.0,1,0.3154928386211395,1,service,service,0.3154928386211395,Not Found,Not Found,Not Found,Positive
1427,"Cute place, nice wait staff but would never go there again.",service,0,0.0,1,0.3280232548713684,0,0.0,1,0.4230779111385345,2,"place, service",service,0.4230779111385345,Not Found,Positive,Not Found,Positive
1428,"Also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do...",service,0,0.0,1,0.1987041234970092,0,0.0,0,0.0,1,place,place,0.1987041234970092,Not Found,Positive,Not Found,Not Found
1429,people are rude bit again it's new york!,service,0,0.0,1,0.2379420399665832,0,0.0,0,0.0,1,place,place,0.2379420399665832,Not Found,Negative,Not Found,Not Found
1430,Service was also horrible and the ambience is not that great.,service,0,0.0,1,0.3023073375225067,0,0.0,0,0.0,1,place,place,0.3023073375225067,Not Found,Negative,Not Found,Not Found
1431,"Service is great, takeout is good too.",service,0,0.0,1,0.3095804750919342,0,0.0,1,0.3981416225433349,2,"place, service",service,0.3981416225433349,Not Found,Neutral,Not Found,Positive
1432,I've never had bad service and the fish is fresh and delicious.,service,1,0.3199377655982971,0,0.0,0,0.0,0,0.0,1,food,food,0.3199377655982971,Neutral,Not Found,Not Found,Not Found
1433,"The staff has always been attentive and kind, and I've always been amazed at how they've handled all the various different group sizes that come in.",service,0,0.0,0,0.0,0,0.0,1,0.4548782706260681,1,service,service,0.4548782706260681,Not Found,Not Found,Not Found,Positive
1434,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",service,1,0.4067326188087463,1,0.3919678628444671,0,0.0,0,0.0,2,"food, place",food,0.4067326188087463,Positive,Positive,Not Found,Not Found
1435,They even scoop it out nice (for those on a diet) not too much not to little.,service,1,0.1767534762620926,0,0.0,0,0.0,0,0.0,1,food,food,0.1767534762620926,Neutral,Not Found,Not Found,Not Found
1436,"Orsay, is a very pleasnt throw back to traditional French food, and French service as well.",service,1,0.3038703203201294,0,0.0,0,0.0,0,0.0,1,food,food,0.3038703203201294,Positive,Not Found,Not Found,Not Found
1437,It's easy to get a table for a large group and you don't get hustled out.,service,0,0.0,0,0.0,0,0.0,1,0.2722387313842773,1,service,service,0.2722387313842773,Not Found,Not Found,Not Found,Positive
1438,Total hipster-wannabe attitude in an otherwise sweet spot.,service,0,0.0,1,0.2530395984649658,0,0.0,0,0.0,1,place,place,0.2530395984649658,Not Found,Positive,Not Found,Not Found
1439,"Yes, there might be a wait if you have no reservations.",service,0,0.0,0,0.0,0,0.0,1,0.2767920196056366,1,service,service,0.2767920196056366,Not Found,Not Found,Not Found,Negative
1440,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.",service,1,0.3993711769580841,1,0.3120037615299225,0,0.0,1,0.4638766348361969,3,"food, place, service",service,0.4638766348361969,Negative,Negative,Not Found,Negative
1441,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",service,1,0.3906784951686859,1,0.331516683101654,0,0.0,1,0.4031139612197876,3,"food, place, service",service,0.4031139612197876,Positive,Positive,Not Found,Positive
1442,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",service,1,0.3100742399692535,0,0.0,0,0.0,0,0.0,1,food,food,0.3100742399692535,Neutral,Not Found,Not Found,Not Found
1443,The takeout is great too since they give high quality tupperware as well.,service,1,0.2888244390487671,0,0.0,0,0.0,0,0.0,1,food,food,0.2888244390487671,Neutral,Not Found,Not Found,Not Found
1444,Everyone was more then happy with his choices.,service,0,0.0,0,0.0,0,0.0,1,0.0809054374694824,1,service,service,0.0809054374694824,Not Found,Not Found,Not Found,Positive
1445,"Again, the waitress was awesome.",service,0,0.0,0,0.0,0,0.0,1,0.3596057295799255,1,service,service,0.3596057295799255,Not Found,Not Found,Not Found,Neutral
1446,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,service,1,0.4636499881744385,1,0.4075462520122528,0,0.0,1,0.3721935749053955,3,"food, place, service",food,0.4636499881744385,Positive,Positive,Not Found,Positive
1447,Scalina Fedeli reminded me why service is so integral to fine dining.,service,1,0.3889078199863434,1,0.419024795293808,0,0.0,1,0.4232571125030517,3,"food, place, service",service,0.4232571125030517,Neutral,Neutral,Not Found,Positive
1448,As soon as my father lifted his pen from the check a chef appeared to usher us out.,service,0,0.0,0,0.0,0,0.0,1,0.1628310829401016,1,service,service,0.1628310829401016,Not Found,Not Found,Not Found,Negative
1449,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).,service,0,0.0,0,0.0,0,0.0,1,0.2439817488193512,1,service,service,0.2439817488193512,Not Found,Not Found,Not Found,Negative
1450,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.",service,1,0.2989201843738556,0,0.0,0,0.0,0,0.0,1,food,food,0.2989201843738556,Neutral,Not Found,Not Found,Not Found
1451,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.",service,0,0.0,0,0.0,0,0.0,1,0.258301705121994,1,service,service,0.258301705121994,Not Found,Not Found,Not Found,Positive
1452,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",service,1,0.2735483050346374,0,0.0,0,0.0,0,0.0,1,food,food,0.2735483050346374,Neutral,Not Found,Not Found,Not Found
1453,"The food is wonderful, tasty and filling, and the service is professional and friendly.",service,1,0.5103055834770203,1,0.4710269868373871,0,0.0,1,0.4205835461616516,3,"food, place, service",food,0.5103055834770203,Positive,Neutral,Not Found,Positive
1454,Always great service!,service,0,0.0,0,0.0,0,0.0,1,0.2395261973142624,1,service,service,0.2395261973142624,Not Found,Not Found,Not Found,Positive
1455,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",service,1,0.3254726827144623,0,0.0,0,0.0,0,0.0,1,food,food,0.3254726827144623,Neutral,Not Found,Not Found,Not Found
1456,The food itself was just ok - nothing spectacular - but the service was awful.,service,1,0.3932581543922424,1,0.3619201779365539,0,0.0,1,0.3044639229774475,3,"food, place, service",food,0.3932581543922424,Neutral,Negative,Not Found,Negative
1457,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",service,1,0.2363018989562988,0,0.0,0,0.0,0,0.0,1,food,food,0.2363018989562988,Neutral,Not Found,Not Found,Not Found
1458,Food was good not great not worth the wait or another visit,service,1,0.324948638677597,1,0.3604655563831329,0,0.0,1,0.324496179819107,3,"food, place, service",place,0.3604655563831329,Neutral,Neutral,Not Found,Positive
1459,"Also, if you don't want to sit at a certain table, you don't have to!",service,0,0.0,1,0.2836222052574157,0,0.0,0,0.0,1,place,place,0.2836222052574157,Not Found,Positive,Not Found,Not Found
1460,"The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.",service,0,0.0,0,0.0,0,0.0,1,0.48549884557724,1,service,service,0.48549884557724,Not Found,Not Found,Not Found,Negative
1461,I've overheard comments from him to his employees that should not have been delivered in the dining area and I've been sitting there while he lectured another customer.,service,0,0.0,0,0.0,0,0.0,1,0.3778297305107116,1,service,service,0.3778297305107116,Not Found,Not Found,Not Found,Negative
